date,home,away,home_goals,away_goals,competition,is_neutral,city,venue_country,source
2015-09-08,Philippines,Uzbekistan,1,5,FIFA World Cup qualification,False,Bocaue,Philippines,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-09-08,Taiwan,Vietnam,1,2,FIFA World Cup qualification,False,Taipei,Taiwan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-09-08,Tajikistan,Australia,0,3,FIFA World Cup qualification,False,Dushanbe,Tajikistan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-09-08,Thailand,Iraq,2,2,FIFA World Cup qualification,False,Bangkok,Thailand,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-09-08,Yemen,Bahrain,0,4,FIFA World Cup qualification,True,Doha,Qatar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-07,Comoros,Lesotho,0,0,FIFA World Cup qualification,False,Moroni,Comoros,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-07,Mauritius,Kenya,2,5,FIFA World Cup qualification,False,Mapou,Mauritius,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-07,Seychelles,Burundi,0,1,FIFA World Cup qualification,False,Roche Caiman,Seychelles,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-07,South Sudan,Mauritania,1,1,FIFA World Cup qualification,False,Juba,South Sudan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-07,Tanzania,Malawi,2,0,FIFA World Cup qualification,False,Dar es Salaam,Tanzania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Argentina,Ecuador,0,2,FIFA World Cup qualification,False,Buenos Aires,Argentina,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Bahrain,Uzbekistan,0,4,FIFA World Cup qualification,False,Riffa,Bahrain,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Bhutan,Maldives,3,4,FIFA World Cup qualification,False,Thimphu,Bhutan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Bolivia,Uruguay,0,2,FIFA World Cup qualification,False,La Paz,Bolivia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Chile,Brazil,2,0,FIFA World Cup qualification,False,Santiago,Chile,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Colombia,Peru,2,0,FIFA World Cup qualification,False,Barranquilla,Colombia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Jordan,Australia,2,0,FIFA World Cup qualification,False,Amman,Jordan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Kuwait,South Korea,0,1,FIFA World Cup qualification,False,Kuwait City,Kuwait,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Kyrgyzstan,Tajikistan,2,2,FIFA World Cup qualification,False,Bishkek,Kyrgyzstan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Liberia,Guinea-Bissau,1,1,FIFA World Cup qualification,False,Monrovia,Liberia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Myanmar,Lebanon,0,2,FIFA World Cup qualification,True,Bangkok,Thailand,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,North Korea,Philippines,0,0,FIFA World Cup qualification,False,Pyongyang,North Korea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Oman,Iran,1,1,FIFA World Cup qualification,False,Muscat,Oman,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Qatar,China,1,0,FIFA World Cup qualification,False,Doha,Qatar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Saudi Arabia,United Arab Emirates,2,1,FIFA World Cup qualification,False,Jeddah,Saudi Arabia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Singapore,Afghanistan,1,0,FIFA World Cup qualification,False,Kallang,Singapore,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Syria,Japan,0,3,FIFA World Cup qualification,True,Seeb,Oman,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,São Tomé and Príncipe,Ethiopia,1,0,FIFA World Cup qualification,False,São Tomé,São Tomé and Príncipe,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Timor-Leste,Palestine,0,3,FIFA World Cup qualification,False,Dili,Timor-Leste,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Turkmenistan,India,2,1,FIFA World Cup qualification,False,Ashgabat,Turkmenistan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Venezuela,Paraguay,0,1,FIFA World Cup qualification,False,Ciudad Guayana,Venezuela,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-08,Vietnam,Iraq,1,1,FIFA World Cup qualification,False,Hanoi,Vietnam,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-09,Djibouti,Eswatini,0,6,FIFA World Cup qualification,False,Djibouti,Djibouti,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-09,Gambia,Namibia,1,1,FIFA World Cup qualification,False,Bakau,Gambia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-09,Somalia,Niger,0,2,FIFA World Cup qualification,True,Addis Ababa,Ethiopia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-10,Chad,Sierra Leone,1,0,FIFA World Cup qualification,False,N'Djamena,Chad,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-10,Eritrea,Botswana,0,2,FIFA World Cup qualification,False,Asmara,Eritrea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-10,Madagascar,Central African Republic,3,0,FIFA World Cup qualification,False,Antananarivo,Madagascar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-11,Ethiopia,São Tomé and Príncipe,3,0,FIFA World Cup qualification,False,Addis Ababa,Ethiopia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-11,Kenya,Mauritius,0,0,FIFA World Cup qualification,False,Nairobi,Kenya,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-11,Malawi,Tanzania,1,0,FIFA World Cup qualification,False,Blantyre,Malawi,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Bahrain,Philippines,2,0,FIFA World Cup qualification,False,Riffa,Bahrain,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Bhutan,Hong Kong,0,1,FIFA World Cup qualification,False,Thimphu,Bhutan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Botswana,Eritrea,3,1,FIFA World Cup qualification,False,Francistown,Botswana,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Brazil,Venezuela,3,1,FIFA World Cup qualification,False,Fortaleza,Brazil,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Burundi,Seychelles,2,0,FIFA World Cup qualification,False,Bujumbura,Burundi,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Ecuador,Bolivia,2,0,FIFA World Cup qualification,False,Quito,Ecuador,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Guinea-Bissau,Liberia,1,3,FIFA World Cup qualification,False,Bissau,Guinea-Bissau,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Jordan,Tajikistan,3,0,FIFA World Cup qualification,False,Irbid,Jordan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Kuwait,Lebanon,0,0,FIFA World Cup qualification,False,Kuwait City,Kuwait,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Kyrgyzstan,Bangladesh,2,0,FIFA World Cup qualification,False,Bishkek,Kyrgyzstan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Lesotho,Comoros,1,1,FIFA World Cup qualification,False,Maseru,Lesotho,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Madagascar,Central African Republic,2,2,FIFA World Cup qualification,False,Antananarivo,Madagascar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Mauritania,South Sudan,4,0,FIFA World Cup qualification,False,Nouakchott,Mauritania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Myanmar,Laos,3,1,FIFA World Cup qualification,True,Bangkok,Thailand,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Namibia,Gambia,2,1,FIFA World Cup qualification,False,Windhoek,Namibia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Niger,Somalia,4,0,FIFA World Cup qualification,False,Niamey,Niger,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,North Korea,Yemen,1,0,FIFA World Cup qualification,False,Pyongyang,North Korea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Oman,India,3,0,FIFA World Cup qualification,False,Muscat,Oman,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Paraguay,Argentina,0,0,FIFA World Cup qualification,False,Asunción,Paraguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Peru,Chile,3,4,FIFA World Cup qualification,False,Lima,Peru,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Qatar,Maldives,4,0,FIFA World Cup qualification,False,Doha,Qatar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Sierra Leone,Chad,2,1,FIFA World Cup qualification,True,Port Harcourt,Nigeria,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Singapore,Cambodia,2,1,FIFA World Cup qualification,False,Kallang,Singapore,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Syria,Afghanistan,5,2,FIFA World Cup qualification,True,Seeb,Oman,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Timor-Leste,Malaysia,0,3,FIFA World Cup qualification,False,Dili,Timor-Leste,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Turkmenistan,Guam,1,0,FIFA World Cup qualification,False,Ashgabat,Turkmenistan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Uruguay,Colombia,3,0,FIFA World Cup qualification,False,Montevideo,Uruguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-13,Vietnam,Thailand,0,3,FIFA World Cup qualification,False,Hanoi,Vietnam,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-10-17,Eswatini,Djibouti,2,1,FIFA World Cup qualification,False,Lobamba,Swaziland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-09,Palestine,Saudi Arabia,0,0,FIFA World Cup qualification,True,Amman,Jordan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-11,Mozambique,Gabon,1,0,FIFA World Cup qualification,False,Maputo,Mozambique,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-11,Sudan,Zambia,0,1,FIFA World Cup qualification,False,Khartoum,Sudan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,Afghanistan,Cambodia,3,0,FIFA World Cup qualification,True,Tehran,Iran,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,Australia,Kyrgyzstan,3,0,FIFA World Cup qualification,False,Canberra,Australia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,Benin,Burkina Faso,2,1,FIFA World Cup qualification,False,Cotonou,Benin,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,Bolivia,Venezuela,4,2,FIFA World Cup qualification,False,La Paz,Bolivia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,Burundi,DR Congo,2,3,FIFA World Cup qualification,False,Bujumbura,Burundi,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,Chile,Colombia,1,1,FIFA World Cup qualification,False,Santiago,Chile,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,China,Bhutan,12,0,FIFA World Cup qualification,False,Changsha,China,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,Ecuador,Uruguay,2,1,FIFA World Cup qualification,False,Quito,Ecuador,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,India,Guam,1,0,FIFA World Cup qualification,False,Bengaluru,India,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,Iran,Turkmenistan,3,1,FIFA World Cup qualification,False,Tehran,Iran,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,Lebanon,Laos,7,0,FIFA World Cup qualification,False,Sidon,Lebanon,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,Maldives,Hong Kong,0,1,FIFA World Cup qualification,False,Malé,Maldives,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2015-11-12,Morocco,Equatorial Guinea,2,0,FIFA World Cup qualification,False,Agadir,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
